installation_id,lat,lon
IT_202223,46.0025085,10.3257912
IT_740,40.1742781,18.1678388
IT_741,40.830695418,17.363294016
IT_209643,43.8424173,13.0146632
IT_492,42.0433265,14.7272302
IT_209723,45.47074355,12.238732161856316
IT_880,45.014362,9.443461
IT_479,42.3489203,13.3979672
IT_864,45.709385,10.046262
IT_211439,44.7951536,8.7848493
IT_222220,45.4672571,8.8306109
IT_1114,45.8428264,8.7176706
IT_1105,43.7101077,10.7819415
IT_73,45.7370885,7.3196649
IT_170,45.64685,10.3884485
IT_146,45.8168815,10.0752136
IT_525,40.64026817,15.801537524
GB_74,55.952818088,-3.202461669
LT_4,55.2533635,22.2903395
LT_6,54.8982139,23.9044817
LT_205529,55.7344985,24.3578055
LT_206274,55.7344985,24.3578055
LT_23,55.2887322,23.9758359
LT_29,55.72948746666666,24.4130549
LT_36,55.0737086,24.2756961
LT_37,55.0737086,24.2756961
LT_49,55.0514295,24.9516122
LT_90,55.8900579,21.2424112
LT_95,55.5053939,22.4375075
LU_210690,49.52148,5.93781
LV_210002,62.40067768031188,17.336495568804626
LV_52,56.8634541,24.3545214
LV_82,57.174228,26.754533
LV_70,44.870652,10.0753079
LV_88,56.9685757,21.960778
NL_199,51.9328725,4.1736499
NL_205970,51.8869152,4.3541157
NL_205971,51.88298366,4.333199
NL_203791,51.43200529259259,5.435441703703704
NL_94,52.09849401875,6.0508591875
NL_69,51.702963543,5.273642227
NL_214744,52.2839995,4.7440263
NL_364,51.76191838813559,5.536239325423729
NL_101,51.9132535,4.21556095
NL_212483,53.44847365,6.849962702578557
NL_206069,51.4560843,3.70427554375
NL_205821,51.202579022,5.991219461
NL_211579,51.7542242547619,5.86559289047619
NL_214900,52.2658726,6.7924049
NL_203202,53.44847365,6.849962702578557
NL_203854,52.23363906567164,5.478904731343284
NL_121,51.88298366,4.333199
NL_313,51.8970011,4.1299936324324324
NL_415,52.0099389,4.3935657
NL_437,51.6003889,4.1023311
NL_215,51.4164747,4.1812417
NL_360,52.0426094,4.3930456
NL_351,52.214617,5.974732
NL_23,52.04595155,4.48553315
NL_24,52.04595155,4.48553315
NL_386,52.30437648627451,5.033046166666667
NL_28,52.64964612467533,4.848890872727273
NL_102,37.452924,-98.735724
NL_377,51.89865258275862,4.139068413793104
NL_346,51.89865258275862,4.139068413793104
NL_428,51.8970011,4.1299936324324324
NL_200,11.261035,77.688836
NL_70,52.1370641,4.541212814705882
NL_205869,51.9717809,4.0362033461538465
NL_22,52.06846245333334,4.47289425
NL_205145,52.06846245333334,4.47289425
NL_205144,52.06846245333334,4.47289425
NL_11,52.04595155,4.48553315
NL_205143,52.06846245333334,4.47289425
NL_422,52.7467338,5.2217929
NL_393,52.086345566666665,5.181327166666667
NL_400,51.90382795,4.3577866
NL_206,52.332575083,4.861328639
NL_214,51.887168,4.3536
NL_191,52.77244653589744,6.908309392307693
NL_358,51.61332348,5.52036774
NO_99,63.4304475,10.3952118
NO_104,63.4304475,10.3952118
NO_96,62.48023635,6.555073940277875
NO_107,52.033892,5.667709
NO_204078,46.1657137,8.791349
NO_203942,63.2907955,9.0888635
NO_204741,60.1163142,6.5590922
PL_202699,52.6603872,19.071948
PL_202698,52.6603872,19.071948
PL_217761,52.6603872,19.071948
PL_202697,52.6603872,19.071948
PL_262,52.4082663,16.9335199
PL_261,50.3707395,17.3599536
PL_647,50.114397,18.9965933
PL_418,50.6793066,21.7495055
PL_218861,50.508913516,21.674049467
PL_754,50.121653002,18.781561186
PL_848,50.0619474,19.9368564
PL_652,50.337535081,18.868705677
PL_847,50.0619474,19.9368564
PL_846,50.08403085,20.068698107
PL_903,50.273258287,18.942308745
PL_347,53.8248304,22.3615813
PL_348,53.7028533,19.9623028
PL_216140,53.7766839,20.476507
PL_876,53.51725012,14.61939604
PL_813,50.8120466,19.113213
PL_822,51.1910223,20.4071836
PL_933,52.613906,14.637014
PL_850,52.5898737,14.6536335
PL_328,53.5486435,14.5657399
PL_780,52.1812046,21.5587372
PL_727,50.4112564,18.5637802
PL_855,51.1971363,15.3987046
PL_101,53.2799665,18.947293
PL_713,52.2080548,20.7941606
PL_220,50.8120466,19.113213
PL_882,53.9119982,19.9279895
PL_550,50.5892698,16.8111518
PL_20,53.0843135,21.5668607
PL_19,53.0843135,21.5668607
PL_931,52.2301933,18.2521112
PL_23,52.01595,18.50191
PL_21,52.2301933,18.2521112
PL_47,51.6028615,18.9333201
PL_339,52.6120328,16.5831241
PL_320,52.2078126,20.7193054
PL_325,53.6469842,22.4548627
PL_76,50.8120466,19.113213
PL_748,52.2019866,18.6359912
PL_758,51.8436498,16.5744141
PL_837,49.7999039,18.7877583
PL_832,51.371290148,21.111421455
PL_767,50.1691812,18.9044238
PL_277,52.6603872,19.071948
PL_951,50.8120466,19.113213
PL_655,50.8120466,19.113213
PL_676,50.8120466,19.113213
PL_202701,52.6603872,19.071948
PL_571,49.5609053,22.207028
PL_295,52.7100316,16.3742572
PT_25,38.86143,-9.06761
PT_295,37.7393398,-25.6689503
PT_30,41.4417677,-8.2955712
PT_197,41.8165,-7.793259
PT_127,-33.4385388,-70.5970574616212
PT_49,42.776266,-7.414528
PT_68,40.5169467,-8.4158179
PT_46,40.5169467,-8.4158179
PT_240,40.510466,-8.4519582
PT_179,39.3560025,-8.4802892
PT_223,40.5785006,-8.4438017
PT_205900,39.9236793,-8.3576363
PT_205551,-9.6651815,-36.309535681575326
PT_205186,40.6001108,-8.6666667
PT_221,40.9908653,-8.5940565
PT_228130,37.960136314,-8.847085464
PT_105,38.5241783,-8.8932341
RO_224080,46.866878,23.2700567
RO_225066,46.866878,23.2700567
RO_209044,45.9208326,23.5607939
RO_182,46.783921803,23.632451516
RO_138,47.1426672,23.8759884
RO_223,47.7891763,22.8725598
RO_165,44.9417468,26.0236504
RO_209602,45.8449461,24.9703211
RO_200,43.9702236,25.3288462
RO_201,47.741644667,26.658057167
RO_225,45.16831411,26.782942742
RO_228,47.1819416,23.0562143
RO_142,45.955829773,23.571607635
RO_166,44.4210557,24.3908228
RO_73,45.1031731,24.3647209
RO_86,44.3946512,23.7332513
RO_101,45.623462057,25.688069065
RO_118,46.61552,24.7055
RO_116,46.61552,24.7055
RO_115,46.61552,24.7055
RO_117,46.61552,24.7055
RO_114,46.61552,24.7055
RO_135,45.955829773,23.571607635
SE_545,60.4856426,15.4234561
SE_544,60.4856426,15.4234561
SE_543,60.4856426,15.4234561
SE_206045,60.1274348,16.2117797
SE_203917,55.6052931,13.0001566
SE_744,63.8256568,20.2630745
SE_704,60.2214593,14.960771
SE_736,59.783035,14.526838
SE_56,60.4856426,15.4234561
SE_81,60.2590164,18.3736581
SE_82,60.2590164,18.3736581
SE_368,56.1340267,13.1332245
SE_836,60.4856426,15.4234561
SE_835,60.4856426,15.4234561
SE_90,60.4985075,15.4677192
SE_198,49.2234674,18.7393139
SE_200,59.3628802,17.9681359
SE_293,63.836321635,20.171843785
SE_818,63.8256568,20.2630745
SE_400,63.8256568,20.2630745
SE_833,63.8256568,20.2630745
SE_207,63.8256568,20.2630745
SE_295,63.8256568,20.2630745
SE_781,63.8256568,20.2630745
SE_296,63.8256568,20.2630745
SE_104,57.8516173,12.0184224
SE_109,57.9002241,12.056256657
SE_506,63.7081736,20.3730033
SE_214020,59.403311,17.9442849
SE_492,60.5454521,16.2855241
SE_425,57.7072326,11.9670171
SE_423,57.7072326,11.9670171
SE_422,58.9056457,17.9470987
SE_527,59.5977465,14.7520395
SE_153,57.8707951,11.9799616
SE_428,57.3767119,16.5522663
SE_447,65.303388,21.497988
SE_471,60.4856426,15.4234561
SE_446,61.6429635,17.0781216
SE_443,-7.28046024,112.70272316
SE_444,60.0517603,18.5970171
SE_484,59.7625867,12.362227
SI_37,46.3636679,14.3095397
SI_89,45.8885557,13.9048561
SI_97,46.153956,14.928907
SI_23,46.153956,14.928907
SI_34,46.1505,14.6785
SI_91,46.1537984,15.2354706
SI_98,46.5576439,15.6455854
SI_52,46.4198096,15.8717378
SI_54,45.8040475,15.1696684
SI_64,46.5446516,14.9622863
SI_71,46.2257358,14.6118936
SK_205795,48.4769283,17.6473684
SK_85,48.1516988,17.1093063
SK_122,48.5785408,19.9534359
SK_10,48.1516988,17.1093063
SK_9,48.1557669,17.131420337823194
SK_167,50.0998701,14.0057496
SK_144,48.7172272,21.2496774
SK_162,48.5782517,19.1247135
SK_11,48.1557669,17.131420337823194
SK_75,41.192209,14.168601
SK_148,48.372598,17.59065
SK_47,48.8746597,21.8337692
SK_202,48.2634192,19.6194829
SK_164,48.2049103,17.2065787
SK_203,48.4389767,17.7110337
SK_76,49.123928,18.3239559
SK_59,48.5764603,19.525865
SK_61,48.934126,21.906218
SK_99,48.6833333,20.1166667
SK_165,48.4166409,22.0887368
SK_166,49.0000074,21.2392122
SK_115,48.627484,20.2410264
SK_195,48.627484,20.2410264
SK_100,49.0689257,18.2882484
SK_179,48.9574049,18.1662967
SK_21,48.9916169,18.1019375
AT_206542,47.2935786,11.5907326
AT_154,47.267217787,11.39583533
AT_33,47.7981346,13.0464806
AT_32,47.7981346,13.0464806
AT_185,47.6993466,16.0247037
AT_25,48.292591188,14.294486519
AT_201500,47.2816648,11.5075337
AT_130,48.4108382,15.6003717
AT_201868,47.290479,8.147321
AT_156,47.5493283,10.6304727
AT_173,47.5493283,10.6304727
AT_146,48.3082607,14.0203999
AT_52,48.3438653,13.7710445
AT_54,48.1837255,13.7022275
AT_225940,47.5493283,10.6304727
AT_147,47.9733296,13.6049039
AT_166,47.6162058,16.1259492
AT_236,48.3059078,14.286198
AT_205363,48.3059078,14.286198
AT_227381,46.6826499,13.7225735
AT_36,47.7981346,13.0464806
AT_34,47.7981346,13.0464806
AT_93,47.3594682,15.3445055
AT_97,47.0504742,15.1474771
AT_35,47.7981346,13.0464806
AT_196,48.1203262,14.8752424
BE_29,50.786532,4.3173542
BE_208,51.4776,5.476148
BE_322,50.8465573,4.351697
BE_289,51.2211097,4.3997081
BE_223,40.8349546,44.4265833
BE_22,50.6501961,4.2637077
BE_752,51.2258565,2.919496
BE_755,-34.608530433,-58.423461933
BE_754,51.0957176,4.5061988
BE_249,50.677496399999995,6.049883154977403
BE_291,51.0131904,4.3599725
BE_292,51.0606816,4.3588917
BE_138,50.9094821,3.3699842
BE_280,50.2842154,5.9162783
BE_631,50.9203965,3.3346877
BE_293,50.9094821,3.3699842
BE_739,50.9094821,3.3699842
BE_313,51.0538286,3.7250121
BE_749,51.0538286,3.7250121
BE_139,50.844609649999995,3.3093356109453165
BE_193,50.4920654,5.8627569
BE_736,50.879202,4.7011675
BE_205738,50.879202,4.7011675
BE_205993,50.878734361,4.477780729
BG_84,42.6977028,23.3217359
BG_12,43.27611,23.45837
BG_10,43.409022,24.6180123
BG_206272,36.09595535,-115.10059103185966
BG_61,43.0263036,25.1040867
BG_106,43.7168724,26.8301419
BG_148,43.3481473,26.2271967
CY_210000000000010,41.953671,12.091043
CZ_67,49.8349139,18.2820084
CZ_102,49.184688,15.286762
CZ_383,49.190423796,16.587889007
CZ_98,49.190423796,16.587889007
CZ_207422,48.856422775,17.123723265
CZ_205510,50.132603560256406,14.245223081410256
CZ_5,49.5080474,17.1999444
CZ_51,50.172134,13.7755685
CZ_68,49.6893357,18.3274763
CZ_69,49.6859423,18.272807
CZ_55,49.827588000000006,18.436721556332365
CZ_66,49.8389036,18.5124161
CZ_54,49.8169885,18.5250675
CZ_70,49.6859423,18.272807
CZ_201865,49.8349139,18.2820084
CZ_15,49.9486561,15.2681123
CZ_205490,49.6773634,18.6708131
CZ_205,49.228256937921145,16.62574962344086
CZ_141,49.228256937921145,16.62574962344086
CZ_72,49.396064,15.5903065
CZ_142,49.228256937921145,16.62574962344086
CZ_143,49.228256937921145,16.62574962344086
CZ_174,49.0253139,17.6464437
CZ_264,48.9683288,14.4862009
CZ_245,48.9683288,14.4862009
CZ_91,49.402628595,14.679170987
CZ_307,49.3510522,14.7047195
CZ_50,49.402628595,14.679170987
CZ_335,48.75237502681159,16.861884587220025
CZ_390,50.0874654,14.4212535
CZ_110,50.5266794,13.5727282
CZ_111,50.5266794,13.5727282
CZ_109,50.5266794,13.5727282
CZ_399,48.8106526,14.3150586
DE_202270,50.6585941,11.442003
DE_204424,51.5797572,6.73738167
DE_204423,51.7177044,8.752653
DE_204253,50.8291313,6.9037057
DE_202335,51.304829779,6.584496025
DE_202336,51.397461483,7.21273249
DE_202334,51.426642467,7.334690554
DE_205882,51.356307379,7.570206022
DE_206001,49.20121816,7.05027039
DE_201754,51.524518096,7.449438298
DE_4108,51.304829779,6.584496025
DE_55,51.426642467,7.334690554
DE_16,52.522202877,7.303406093
DE_209343,51.1063495,7.6408956
DE_49,49.3552721,6.7243197
DE_39,50.6585941,11.442003
DE_58,51.7177044,8.752653
DE_1239,50.8137102,7.0351942
DE_210665,51.8801277,8.9731695
DE_1811,52.610452,8.480003
DE_1339,51.426642467,7.334690554
DE_227307,52.3227446,7.3474905
DE_202009,51.4858276,13.8306977
DE_226384,50.8137102,7.0351942
DE_216160,51.3955721,8.5677743
DE_201916,49.4704113,8.4381568
DE_1994,49.4704113,8.4381568
DE_445,51.5630892,9.03310148648998
DE_391,48.2592477,11.4354419
DE_422,51.2430813,6.1812296
DE_4159,50.0351634,11.3500213
DE_158,50.0351634,11.3500213
DE_4128,51.7930788,11.7391606
DE_194,50.0373241,12.0027278
DE_226,49.9509605,12.2429771
DE_606,49.7017584,9.2559718
DE_607,51.4586736,12.6344389
DE_586,51.9869477,9.8253376
DE_540,49.3233013,9.3611411
DE_596,52.035862,6.8236481
DE_218880,49.0364559,12.9973339
DE_555,49.4632944,8.1705063
DE_491,51.9869477,9.8253376
DE_225002,51.518381149999996,10.948647969652065
DE_224290,49.1705879,10.0777213
DE_2094,50.797717,12.579839
DE_202601,51.173498,14.9354458
DE_1483,51.454118048,7.234089303
DE_206010,51.683986385,7.880971344
DE_216421,49.6927,8.4217
DE_1477,51.66268,7.6355052
DE_1485,51.0934389,6.8416158
DE_1479,52.522202877,7.303406093
DE_1482,51.516134877,7.510841047
DE_1480,52.280223034,7.722332819
DE_1481,51.66268,7.6355052
DE_1474,51.683986385,7.880971344
DE_663,48.9996364,9.1417523
DE_1703,52.292969343,8.942452426
DE_1382,52.373752585,9.706465039
DE_1384,52.409922185,9.68097326
DE_1375,52.364478571,9.714938514
DE_4166,51.600403073,7.456670981
DE_4161,48.0321101,12.5654359
DE_206850,53.095338538,8.80892852
DE_1538,51.9869477,9.8253376
DE_4119,49.7017584,9.2559718
DE_205197,51.1423588,6.2776865
DE_205199,49.499294228,8.486130123
DE_205512,51.4696137,6.8514435
DE_204106,51.0905783,6.5835365
DE_203766,52.1721569,14.2471058
DE_203752,51.8428202,8.2985615
DE_1318,51.5975224,6.6811994
DE_1307,51.176622365,14.983745665
DE_1157,51.512568376,11.980988178
DE_1226,50.8251982,9.0292315
DE_204138,48.1371079,11.5753822
DE_204135,48.1371079,11.5753822
DE_204137,48.1371079,11.5753822
DE_1252,48.1371079,11.5753822
DE_204139,48.1371079,11.5753822
DE_1673,50.897728,10.5035734
DE_1195,53.447046018,9.988267886
DE_4132,48.1371079,11.5753822
DE_1685,48.385053545,10.856569348
DE_1704,48.5296743,11.5084954
DE_4138,52.202918497,7.034672785
DE_1433,50.828238851,6.456902142
DE_669,52.2085731,7.0264443
DE_4171,52.2085731,7.0264443
DE_1386,52.1448863,14.6294413
DE_1414,52.2705632,11.8588198
DE_1088,51.683986385,7.880971344
DE_1769,49.441637458,7.767989249
DE_2296,49.441637458,7.767989249
DE_1059,49.441637458,7.767989249
DE_1041,51.3436532,8.2859257
DE_816,53.6736529,10.2358999
DE_1048,49.41344416,11.123198512
DE_1770,49.441637458,7.767989249
DE_994,52.080171321,9.387517526
DE_1370,48.7528211,8.0405324
DE_846,52.904361018,9.650051732
DE_836,48.810105889,9.154934852
DE_937,53.543063744,9.995072569
DE_942,51.5347321,6.4245085
DE_943,51.4858276,13.8306977
DE_202821,51.451874105,6.694213084
DE_202823,51.451874105,6.694213084
DE_202819,51.451874105,6.694213084
DE_950,51.451874105,6.694213084
DE_690,49.4903857,6.5941798
DE_691,49.7187319,11.0595749
DE_847,49.986779401,8.271378112
DE_864,51.66668265,12.259188452852491
DE_678,49.4704113,8.4381568
DE_914,50.938361,6.959974
DE_971,48.7784485,9.1800132
DE_817,48.763147548,8.241309026
DE_4102,49.43230398,7.747405606
DE_4104,51.092360418,13.718517495
DE_1224,48.7630165,11.4250395
DE_1308,51.129129917,14.952705292
DE_1750,52.1448863,14.6294413
DE_670,51.112905168,6.761629174
DE_1650,48.682665134,10.139484749
DE_1660,53.866444,10.684738
DE_1663,51.593364486,7.145128859
DE_1512,51.187486564,7.264104616
DE_1358,52.522202877,7.303406093
DE_1842,52.522202877,7.303406093
DE_392,51.2440301,9.80537
DE_417,51.2430813,6.1812296
DE_1705,50.938361,6.959974
DE_152,52.1887731,7.8508691
DE_3194,50.9002644,11.2829778
DK_63,57.351714,9.941361
DK_396,56.9823812,9.6428712
DK_78,57.1095604,10.0228291
DK_203364,55.8832986,12.5000112
DK_202828,55.2500715,9.4997871
DK_183,57.4755132,10.1994273
DK_249,-43.140407,172.730155
DK_14,55.783333,12.383333
DK_58,56.9625246,9.2619587
DK_140,57.0973209,9.5228664
DK_369,55.6441712,12.4772091
DK_248,55.9719082,12.0174311
DK_292,57.0462626,9.9215263
DK_359,56.254247,14.079939
DK_367,55.7336657,12.5655408
DK_251,55.733752800000005,12.429448594707353
DK_180,55.9445468,9.1282868
DK_206008,55.6522136,12.292049
DK_229,55.6522136,12.292049
DK_325,56.48747,9.12397
EE_51,59.406646792,27.234191311
EE_20,58.25550929773463,22.49904181407767
ES_204947,40.0746619,-0.2142146
ES_206101,40.0746619,-0.2142146
ES_206100,40.0746619,-0.2142146
ES_202630,40.0746619,-0.2142146
ES_202114,44.227583302,2.506666632
ES_202554,40.0746619,-0.2142146
ES_203734,39.8532265,-0.1550092
ES_566,40.155220811,0.044922372
ES_507,41.341245,1.702484
ES_593,38.32985425,-0.5113012
ES_131,36.7263936,-4.5437553
ES_331,40.0454287,-3.8354787
ES_987,39.782029,-0.1876251
ES_375,40.0454287,-3.8354787
ES_152,38.096787,-3.7765601
ES_216,43.395555,-6.3345575
ES_191,41.7711121,-1.1188807
ES_78,36.9896696,-2.5872342
ES_659,42.1741836,-8.5050427
ES_214800,39.808205,-0.1452657
ES_216720,37.9805221,23.6477002
ES_206349,39.899146,-0.08273
ES_209006,43.348927811,-4.048950117
ES_239,43.348927811,-4.048950117
ES_442,41.45358815,1.701793156588542
ES_919,38.6852161,-4.1111749
ES_427,41.1923512,1.2071006
ES_409,41.1923512,1.2071006
ES_1052,41.1923512,1.2071006
ES_860,36.212391575,-5.385443361
ES_207043,43.2661107,-1.9747419
ES_203,38.52932,-75.543528
ES_220891,41.6147605,0.6267842
ES_216400,43.2827605,-2.8623645
ES_210480,39.8560679,-4.0239568
ES_210478,39.8560679,-4.0239568
ES_209162,41.6049685,0.8801705
ES_202476,43.31220157,-8.511975193
ES_195,43.4545737,-5.850642615099105
ES_759,43.1004025,-2.0842078
ES_804,43.3147645,-2.9388878
ES_805,43.04856650828652,-2.200783321488764
ES_202615,43.4301,-3.86163
ES_218702,38.325121371,-6.783725507
ES_201760,42.549970123,-6.6008886
ES_688,42.4354749,-2.2521162
ES_24,37.5278048,-5.2481605
ES_90054,43.561754,-5.711063
ES_964,41.3246333,2.0952568
ES_212660,41.631270717,0.779133997
ES_401,41.3246333,2.0952568
ES_404,41.5629623,2.0100492
ES_406,42.0340216,2.3697082
ES_90034,37.3864113,-6.2024485
ES_260,41.1559563,-4.0060215
ES_210691,41.1559563,-4.0060215
ES_264,42.6855632,-2.9478451
ES_1510,43.457326756,-8.251557814
ES_26,37.4718153,-4.4335616
ES_172,41.9624376,0.1575502
ES_433,40.9867796,0.8947764
ES_90067,36.212391575,-5.385443361
ES_90075,36.986717483,-5.940799367
ES_1037,42.8164762,-1.7208426
ES_100,38.096787,-3.7765601
ES_491,41.4379916,2.0108896
ES_540,39.9435743,-0.0634783
ES_531,39.9372616,-0.1004465
ES_76,36.704676632,-4.508247284
ES_760,43.0656783,-2.4900779
ES_790,43.2087721,-3.1161226
ES_710,40.267164079,-3.751469214
ES_412,41.6977173,2.7172987
ES_859,37.3599507,-6.03286
ES_550,39.3632045,-0.4112618
ES_840,38.355406,-2.803173
ES_206017,38.6360967,-0.8659745
ES_202432,39.2193056,-3.5027025
FI_19,60.2049651,24.6559808
FI_348,60.8680928,26.7038517
FI_621,60.8680928,26.7038517
FI_573,63.907624956,23.909926312
FI_207402,62.3016121,27.1634769
FI_205650,63.546275514,27.226542007
FI_310,63.546275514,27.226542007
FI_311,62.3016121,27.1634769
FI_157,65.972113913,29.183899353
FI_661,65.972113913,29.183899353
FI_160,65.972113913,29.183899353
FI_159,65.972113913,29.183899353
FI_156,65.972113913,29.183899353
FI_314,62.2871585,27.0808371
FI_29,62.603678439,29.730331509
FI_313,62.3016121,27.1634769
FI_315,62.3016121,27.1634769
FI_312,62.3016121,27.1634769
FI_555,62.603678439,29.730331509
FI_210486,63.5188946,27.2402642
FI_317,63.5567679,27.1892281
FI_318,62.3016121,27.1634769
FI_22,62.603678439,29.730331509
FI_205939,60.2933337,25.0407809
FI_452,62.0849836,29.9093599
FI_656,62.2579819,24.7083599
FI_158,65.972113913,29.183899353
FI_219901,62.6005753,29.7622128
FI_316,62.3016121,27.1634769
FI_207549,62.592718029,29.788853165
FI_20,62.603678439,29.730331509
FI_21,62.603678439,29.730331509
FI_24,62.603678439,29.730331509
FI_309,63.5567679,27.1892281
FI_25,62.603678439,29.730331509
FI_508,60.0915512,24.4006734
FI_571,63.907624956,23.909926312
FI_12,65.819805096,24.173786313
FI_400,37.434238,41.583385
FI_209085,61.4866126,21.7972071
FI_145,60.8680928,26.7038517
FI_206161,63.0743109,27.6623456
FI_475,60.8016507,21.4086143
FI_465,60.2526036,24.0684575
FI_423,60.2526036,24.0684575
FI_387,60.90382494,26.6119929
FI_216500,60.544664849,27.155814035
FI_490,61.4781666,23.5096158
FI_347,60.8680928,26.7038517
FI_346,60.8680928,26.7038517
FI_503,61.4980214,23.7603118
FI_516,63.0957722,21.6159187
FI_515,62.7906684,22.8398019
FI_446,61.050855007,28.237706587
FI_447,37.573100273,-6.753415997
FI_408,66.7168076,27.4110905
FR_384,45.4327537,6.0204233
FR_373,45.2013065,5.8388954
FR_795,44.0058,4.20319
FR_735,48.9069349,2.2465748
FR_304,49.3534994,1.0043489
FR_190,48.0432406,-1.7082369
FR_577,47.179301,-1.6233691
FR_1048,40.45939,17.28062
FR_271,49.7350035,1.4421413
FR_843,48.4553525,7.2068703
FR_361,45.0675156,4.832852
FR_153,47.013196,3.1456935
FR_973,50.6350772,3.1146324
FR_807,48.6148396,7.7523716
FR_620,48.7771486,2.4530731
FR_228,49.2577886,4.031926
FR_206268,-33.984343,18.586587
FR_688,48.9591392,1.8554319
FR_205820,51.032749,2.370339
FR_700,48.8035403,2.1266886
FR_205881,44.8327,-0.520823
FR_173,48.254646,-3.606984
FR_182,48.1998838,-2.0462319
FR_168,48.5597369,-3.1163348
FR_187,47.83547,-2.35089
FR_1146,48.8924273,2.2071267
FR_733,48.8953328,2.2561602
FR_316,47.285219,6.133869
FR_68,44.8359729,0.7381329
FR_290,49.1396841,1.120708
FR_1071,45.5457845,7.8488912
FR_1004,51.0204446,2.2495576
FR_297,49.3831,1.09163
FR_655,48.2314677,2.7042711
FR_254,49.495881021,0.1275741
FR_32,49.6468192,1.8431889
FR_205584,43.9290627,4.6013
FR_1134,45.8707107,0.8153056
FR_217081,48.8924273,2.2071267
FR_241,48.3030024,4.0399743
FR_251,48.3030024,4.0399743
FR_242,48.2971626,4.0746257
FR_207902,48.472944,1.3136388
FR_207903,48.4489382,1.4580047
FR_213900,44.841225,-0.5800364
FR_213920,32.080832,-82.968592
FR_366,44.9332277,4.8920811
FR_204784,45.708491,4.8532593
FR_204783,45.708491,4.8532593
FR_218742,45.7774551,3.0819427
FR_209562,45.685427794,12.755769556
FR_206913,44.8534568,0.487531
FR_282,49.4507987,1.0352069
FR_1117,49.790934143,9.710340072
FR_205994,50.9870697,2.1273118
FR_847,47.6238204,7.2401542
FR_699,48.7809496,2.1900052
FR_886,43.6343476,1.3986403
FR_1138,14.7380399,-60.9645707
FR_908,50.8101261,2.5816407
FR_337,45.1584982,1.5332389
FR_327,47.6197395,6.1544694
FR_86,44.2125451,-0.9189952
FR_206723,46.8203785,1.6770956
FR_890,43.1765718,0.9728531
FR_205672,46.140913,2.8856331
FR_205873,46.747427,4.4699684
FR_189,48.2001902,-2.2884538
FR_204064,48.3044218,-0.6179871
FR_205689,48.9462028,4.8112627
FR_205688,48.88949,4.54113
FR_205690,48.83944,4.19899
FR_215841,51.0134813,2.3029972
FR_205614,45.9281426,4.9534729
FR_531,47.9241442,0.1510542
FR_701,48.6137734,2.4818087
FR_207602,48.8012045,2.4309703
FR_524,49.06287905,7.367220182014099
FR_109,44.8359729,0.7381329
FR_891,43.1252298,0.384241
FR_1079,47.9309156,1.9208883
FR_637,43.4057279,5.0548176
FR_850,47.7467233,7.3389937
FR_417,45.708491,4.8532593
FR_218440,49.5039262,0.2338372
GB_597,54.0977012,-3.2568304
GB_206152,52.5722525,-1.2065723
GB_205666,54.58333,-5.91667
GB_206110,52.7126248,-1.3280459
GB_206108,51.2294852,-2.319846671158359
GB_206084,52.7126248,-1.3280459
GB_207644,51.5111014,-0.5940682
GB_206111,51.50218,-0.48505
GB_209984,52.7126248,-1.3280459
GB_207643,55.91503,-4.09926
GB_206109,52.7126248,-1.3280459
GB_207498,52.5595316,-1.2262046
GB_202259,51.2461249,-1.097189967
GB_202261,50.72741,-1.85593
GB_202238,51.5074456,-0.1277653
GB_809,54.048678,-2.799452
GB_7,57.19603099166666,-2.178381025
GB_4,57.19603099166666,-2.178381025
GB_6,57.19603099166666,-2.178381025
GB_80,52.27924815,-1.5786952799716136
GB_418,54.5448091,-1.924642
GB_161,51.488701,-0.315629
GB_170,54.5760419,-1.2344047
GB_174,53.89764605,-1.96499915
GB_182,54.190831,-3.0625825
GB_207,51.581091,-0.337475
GB_226,52.65233935,-2.7958678599236624
GB_504,51.588061925,0.4650266
GB_274,53.4794892,-2.2451148
GB_277,51.0690613,-1.7954134
GB_480,51.508309,-0.223738
GB_481,51.508309,-0.223738
GB_379,51.0690613,-1.7954134
GB_384,51.0690613,-1.7954134
GB_394,52.22758,-0.2703789
GB_397,50.934805727,-1.397447527
GB_402,51.5074456,-0.1277653
GB_142,51.89608,-0.203
GB_408,51.81167,-0.0391211
GB_143,51.89608,-0.203
GB_453,53.3772499,-1.4967299
GB_506,51.29636,0.41029
GB_369,39.9980022,-79.0415528
GB_533,51.5074456,-0.1277653
GB_552,51.5074456,-0.1277653
GB_898,53.71894,-1.85184
GB_561,51.5413271,0.1481142
GB_747,54.346714500000004,-7.642082093310774
GB_755,53.314175,-2.65899
GB_764,51.5074456,-0.1277653
GB_861,53.35253,-2.74675
GB_1268,-29.033042,167.954531
GB_688,57.196572,-2.182743
GB_697,57.196572,-2.182743
GB_699,52.5898409,-1.8987691123858987
GB_407,51.55803,-2.9628
GB_1066,56.3403902,-2.7955844
GB_870,52.3450002,-0.1868662
GB_933,40.88463,-74.559985
GB_181,53.21843,-1.871
GB_95,52.46568,-2.07748
GB_868,52.4942525,-2.0121962
GB_1061,54.65556855,-2.7365690331012495
GB_207103,57.141608567,-2.094357217
GB_61,57.141608567,-2.094357217
GB_3,57.141608567,-2.094357217
GB_694,57.141608567,-2.094357217
GB_60,57.141608567,-2.094357217
GB_1249,57.14160856666666,-2.094357216666667
